chrom	feature	start0	end0	strand	locus_tag	gene_name	rna_type	gene_product	gene_len	SRR35996296_sense_avg_depth	SRR35996296_antisense_avg_depth	SRR35996296_sense_TPM	SRR35996296_antisense_TPM	SRR35996297_sense_avg_depth	SRR35996297_antisense_avg_depth	SRR35996297_sense_TPM	SRR35996297_antisense_TPM	SRR35996298_sense_avg_depth	SRR35996298_antisense_avg_depth	SRR35996298_sense_TPM	SRR35996298_antisense_TPM	sample_95_sense_TPM	sample_95_antisense_TPM	sample_enr_sense_TPM	sample_enr_antisense_TPM	avg_sense_TPM	avg_antisense_TPM	PacBio_sense_avg_depth	PacBio_antisense_avg_depth	PacBio_sense_TPM	PacBio_antisense_TPM	ONT_rep1_sense_avg_depth	ONT_rep1_antisense_avg_depth	ONT_rep1_sense_TPM	ONT_rep1_antisense_TPM	ONT_rep2_sense_avg_depth	ONT_rep2_antisense_avg_depth	ONT_rep2_sense_TPM	ONT_rep2_antisense_TPM	ONT_merged_sense_avg_depth	ONT_merged_antisense_avg_depth	ONT_merged_sense_TPM	ONT_merged_antisense_TPM
CP002027.1	gene	338718	339345	-	MMSYN1_0261	thiN	pseudo	PSEUDOGENE - thiamine diphosphokinase	627	16.1930	0.2010	53.6545	0.6659	27.6124	0.2010	91.0042	0.6623	173.2823	0.2392	308.2068	0.4255	72.3293	0.6641	308.2068	0.4255	190.2681	0.5448	9195.8836	3.3397	2260.4718	0.8209	158.7161	0.9522	837.5331	5.0244	102.7049	0.0000	742.0200	0.0000	261.4211	0.9522	797.2173	2.9036
CP002027.1	gene	339334	340097	-	MMSYN1_0262	rpe	pseudo	PSEUDOGENE -ribulose-phosphate 3-epimerase	763	96.6723	0.3958	320.3180	1.3115	92.0026	0.3748	303.2193	1.2354	280.6946	1.0603	499.2547	1.8859	311.7686	1.2734	499.2547	1.8859	405.5117	1.5796	10201.0223	2.0157	2507.5484	0.4955	103.2988	0.4128	545.1002	2.1785	144.1953	0.0105	1041.7784	0.0758	247.4941	0.4233	754.7464	1.2910
CP002027.1	gene	340098	341001	-	MMSYN1_0263	rsgA	mRNA	ribosome small subunit-dependent GTPase A	903	19.3012	0.0000	63.9534	0.0000	22.8029	0.0000	75.1530	0.0000	80.9734	0.5537	144.0226	0.9849	69.5532	0.0000	144.0226	0.9849	106.7879	0.4924	2738.4740	6.1927	673.1537	1.5222	29.2425	0.1595	154.3106	0.8415	31.9114	0.4751	230.5527	3.4324	61.1539	0.6346	186.4922	1.9351
CP002027.1	gene	341010	342126	-	MMSYN1_0264		mRNA	serine/threonine protein kinase	1116	46.0287	0.2921	152.5132	0.9679	43.1801	0.8477	142.3116	2.7937	63.9373	0.7849	113.7214	1.3961	147.4124	1.8808	113.7214	1.3961	130.5669	1.6385	801.3611	7.6747	196.9853	1.8866	35.6299	2.1084	188.0165	11.1260	13.1918	0.3262	95.3075	2.3565	48.8217	2.4346	148.8843	7.4244
CP002027.1	gene	342125	342883	-	MMSYN1_0268		pseudo	PSEUDOGENE - serine/threonine phosphatase_ degenerate	758	36.7467	1.9855	121.7580	6.5788	47.7388	1.1346	157.3360	3.7393	45.0739	0.0000	80.1702	0.0000	139.5470	5.1590	80.1702	0.0000	109.8586	2.5795	1031.3760	7.8628	253.5261	1.9328	61.4433	1.1636	324.2316	6.1402	11.5158	0.5092	83.1993	3.6791	72.9591	1.6728	222.4926	5.1014
CP002027.1	gene	342911	344321	-	MMSYN1_0269		mRNA	conserved hypothetical protein	1410	0.0305	0.2000	0.1010	0.6627	0.0482	0.0000	0.1589	0.0000	0.2014	0.0000	0.3583	0.0000	0.1300	0.3313	0.3583	0.0000	0.2441	0.1657	3.2709	3.1277	0.8040	0.7688	2.3383	0.5064	12.3390	2.6721	0.3986	0.8454	2.8797	6.1078	2.7369	1.3518	8.3463	4.1223
CP002027.1	gene	344440	344857	+	MMSYN1_0270		mRNA	ATPase_ YjeE family	417	0.0000	0.0000	0.0000	0.0000	0.6715	0.0000	2.2130	0.0000	0.0000	0.0000	0.0000	0.0000	1.1065	0.0000	0.0000	0.0000	0.5532	0.0000	7.5444	0.1990	1.8545	0.0489	9.1655	0.9592	48.3655	5.0618	10.8297	0.0000	78.2424	0.0000	19.9952	0.9592	60.9764	2.9252
CP002027.1	gene	344858	345422	+	MMSYN1_0271		mRNA	glycoprotease family protein	564	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.9929	0.0018	2.7022	0.0004	20.3209	0.2500	107.2320	1.3192	20.4043	0.0195	147.4161	0.1409	40.7252	0.2695	124.1936	0.8219
CP002027.1	gene	345457	350779	-	MMSYN1_0272		mRNA	efflux ABC transporter_ permease protein	5322	2.6815	0.1541	8.8850	0.5105	2.2446	0.2503	7.3978	0.8249	12.5549	0.6169	22.3306	1.0972	8.1414	0.6677	22.3306	1.0972	15.2360	0.8824	140.8380	29.1817	34.6199	7.1733	6.4733	1.6308	34.1592	8.6055	6.9874	0.2800	50.4825	2.0227	13.4607	1.9107	41.0492	5.8269
CP002027.1	gene	350991	354132	+	MMSYN1_0273		mRNA	hypothetical protein	3141	0.2334	0.0369	0.7732	0.1224	0.2897	0.1656	0.9548	0.5456	0.2572	0.6800	0.4575	1.2095	0.8640	0.3340	0.4575	1.2095	0.6608	0.7718	119.9704	19.7071	29.4903	4.8443	2.8545	1.5931	15.0630	8.4068	0.6536	0.5298	4.7222	3.8275	3.5081	2.1229	10.6982	6.4739
CP002027.1	gene	354146	354761	+	MMSYN1_0274		mRNA	putative liporotein	615	33.8959	1.6878	112.3121	5.5924	36.8081	2.6033	121.3111	8.5797	72.9317	4.0081	129.7193	7.1290	116.8116	7.0861	129.7193	7.1290	123.2654	7.1075	128.2504	27.8829	31.5257	6.8540	4.4146	2.9024	23.2957	15.3160	4.1886	0.8407	30.2618	6.0735	8.6033	3.7431	26.2361	11.4147
CP002027.1	gene	354900	355422	+	MMSYN1_0275		mRNA	putative liporotein	522	1.2107	4.5326	4.0117	15.0184	1.5211	7.0479	5.0131	23.2282	7.4406	4.4291	13.2342	7.8778	4.5124	19.1233	13.2342	7.8778	8.8733	13.5006	28.7107	13.9157	7.0575	3.4207	0.7797	7.1437	4.1144	37.6967	2.6169	1.7644	18.9062	12.7472	3.3966	8.9080	10.3580	27.1656
CP002027.1	gene	355681	356302	+	MMSYN1_0276		pseudo	PSEUDOGENE - putative liporotein	621	0.0000	0.2351	0.0000	0.7790	0.0000	0.0000	0.0000	0.0000	0.0000	0.8052	0.0000	1.4321	0.0000	0.3895	0.0000	1.4321	0.0000	0.9108	42.7713	9.9034	10.5138	2.4344	3.6506	0.9581	19.2638	5.0560	4.7440	0.5668	34.2741	4.0952	8.3945	1.5250	25.5995	4.6504
CP002027.1	gene	356462	356975	+	MMSYN1_0277		mRNA	putative liporotein	513	2.8324	0.0000	9.3849	0.0000	4.8148	0.0000	15.8685	0.0000	21.8246	0.0000	38.8180	0.0000	12.6267	0.0000	38.8180	0.0000	25.7224	0.0000	33.2554	23.0351	8.1746	5.6623	12.0448	2.0292	63.5597	10.7081	6.2203	2.7544	44.9401	19.8998	18.2651	4.7836	55.7004	14.5879
CP002027.1	gene	357014	359429	-	MMSYN1_0278		mRNA	PTS system fructose-specific enzyme iiabc component	2415	208.7640	0.9516	691.7269	3.1529	193.8319	0.5723	638.8249	1.8860	831.6369	1.5395	1479.1826	2.7383	665.2759	2.5195	1479.1826	2.7383	1072.2292	2.6289	3255.6079	2.6770	800.2722	0.6580	115.5267	0.1950	609.6258	1.0292	181.9578	0.1143	1314.6038	0.8257	297.4845	0.3093	907.1946	0.9433
CP002027.1	gene	359687	359975	+	MMSYN1_0279		mRNA	conserved hypothetical protein	288	0.0000	14.1701	0.0000	46.9519	3.1944	1.7639	10.5281	5.8134	8.5000	16.5104	15.1184	29.3661	5.2641	26.3826	15.1184	29.3661	10.1913	27.8744	0.0000	47.8924	0.0000	11.7726	2.8646	0.1424	15.1162	0.7512	7.0868	1.0139	51.2006	7.3251	9.9514	1.1562	30.3473	3.5260
CP002027.1	gene	360218	360308	+	MMSYN1_0280		tRNA	tRNA-Ser	90	51.6222	2.0000	171.0471	6.6269	93.5556	2.0000	308.3374	6.5915	87.8111	0.0000	156.1844	0.0000	239.6923	6.6092	156.1844	0.0000	197.9383	3.3046	774.5889	8.5667	190.4044	2.1058	84.5778	0.8444	446.3106	4.4561	0.0000	0.0000	0.0000	0.0000	84.5778	0.8444	257.9244	2.5752
CP002027.1	gene	360427	361108	+	MMSYN1_0281		mRNA	conserved hypothetical protein	681	1.1659	0.0000	3.8632	0.0000	0.3172	0.0000	1.0454	0.0000	8.2555	0.0000	14.6836	0.0000	2.4543	0.0000	14.6836	0.0000	8.5689	0.0000	4396.3906	12.9736	1080.6919	3.1891	57.2438	0.1762	302.0710	0.9299	7.1865	0.6623	51.9208	4.7847	64.4302	0.8385	196.4835	2.5570
CP002027.1	gene	361088	362513	+	MMSYN1_0282	proS	mRNA	proline--tRNA ligase	1425	8.1621	0.3488	27.0446	1.1556	20.7523	0.3354	68.3947	1.1055	156.8400	1.3965	278.9619	2.4839	47.7197	1.1306	278.9619	2.4839	163.3408	1.8072	3322.9853	21.6140	816.8344	5.3130	44.1607	1.9509	233.0327	10.2946	29.3691	0.4358	212.1853	3.1485	73.5298	2.3867	224.2331	7.2783
CP002027.1	gene	362525	363143	+	MMSYN1_0283	rnhA	mRNA	ribonuclease HI	618	5.8738	0.2621	19.4624	0.8686	3.9094	0.0000	12.8844	0.0000	64.3463	0.0000	114.4489	0.0000	16.1734	0.4343	114.4489	0.0000	65.3111	0.2171	1146.6683	22.5388	281.8665	5.5403	26.8948	0.8447	141.9220	4.4572	41.5081	0.4887	299.8866	3.5306	68.4029	1.3333	208.5983	4.0661
CP002027.1	gene	363144	364032	+	MMSYN1_0284		mRNA	conserved hypothetical protein	888	0.8547	0.2297	2.8321	0.7612	0.4538	0.0000	1.4957	0.0000	4.7230	0.0000	8.4005	0.0000	2.1639	0.3806	8.4005	0.0000	5.2822	0.1903	1003.5642	21.2005	246.6896	5.2114	17.1858	0.0000	90.6882	0.0000	11.4414	0.3795	82.6618	2.7418	28.6273	0.3795	87.3003	1.1573
CP002027.1	gene	364055	365858	+	MMSYN1_0285	lepA	mRNA	GTP-binding protein LepA	1803	59.3505	0.9750	196.6544	3.2307	66.2967	1.1353	218.4986	3.7418	181.1786	2.9390	322.2515	5.2274	207.5765	3.4863	322.2515	5.2274	264.9140	4.3568	2137.4232	52.9285	525.4073	13.0105	27.1231	2.6489	143.1267	13.9781	39.3927	0.8819	284.6032	6.3713	66.5158	3.5308	202.8435	10.7673
CP002027.1	gene	365883	366690	+	MMSYN1_0286		pseudo	PSEUDOGENE - conserved hypothetical protein	807	3.0397	0.0843	10.0717	0.2792	7.2999	0.0000	24.0587	0.0000	36.5341	0.5663	64.9810	1.0072	17.0652	0.1396	64.9810	1.0072	41.0231	0.5734	639.7918	78.2553	157.2694	19.2362	63.6704	10.0260	335.9839	52.9066	69.0694	3.5725	499.0108	25.8104	132.7398	13.5985	404.7970	41.4694
CP002027.1	gene	366706	368431	-	MMSYN1_0287	aspS	mRNA	aspartate--tRNA ligase	1725	92.0464	2.5699	304.9901	8.5151	88.4661	3.6452	291.5637	12.0138	177.4203	5.5849	315.5668	9.9336	298.2769	10.2644	315.5668	9.9336	306.9219	10.0990	1077.6243	42.7426	264.8945	10.5067	59.1762	1.5362	312.2686	8.1066	129.8180	1.6081	937.9055	11.6183	188.9942	3.1443	576.3478	9.5889
CP002027.1	gene	368439	369684	-	MMSYN1_0288	hisS	mRNA	histidine--tRNA ligase	1245	19.6016	0.0000	64.9487	0.0000	31.1245	0.6418	102.5791	2.1151	116.1229	1.1791	206.5408	2.0972	83.7639	1.0576	206.5408	2.0972	145.1524	1.5774	939.7952	5.0659	231.0143	1.2453	58.2530	2.7060	307.3968	14.2795	48.9406	0.1639	353.5845	1.1838	107.1936	2.8699	326.8925	8.7518
CP002027.1	gene	369868	370222	+	MMSYN1_0289	rbfA	mRNA	ribosome-binding factor A	354	32.8051	0.0000	108.6977	0.0000	35.7542	0.0000	117.8377	0.0000	258.3305	1.0960	459.4770	1.9495	113.2677	0.0000	459.4770	1.9495	286.3723	0.9747	329.1921	2.0367	80.9198	0.5007	256.0254	1.9633	1351.0271	10.3601	203.5763	1.9605	1470.7926	14.1638	459.6017	3.9237	1401.5797	11.9656
CP002027.1	gene	370271	371150	+	MMSYN1_0290	truB	mRNA	tRNA pseudouridine synthase B	879	0.8942	0.0000	2.9629	0.0000	0.3697	0.0000	1.2186	0.0000	0.4118	0.0000	0.7325	0.0000	2.0907	0.0000	0.7325	0.0000	1.4116	0.0000	423.9693	9.8737	104.2173	2.4271	41.6985	2.5836	220.0400	13.6336	24.1672	0.2924	174.6028	2.1124	65.8658	2.8760	200.8611	8.7705
CP002027.1	gene	371136	371691	+	MMSYN1_0291		mRNA	riboflavin kinase (Flavokinase)	555	0.0000	0.0000	0.0000	0.0000	1.2793	0.0000	4.2162	0.0000	2.5982	0.6955	4.6213	1.2370	2.1081	0.0000	4.6213	1.2370	3.3647	0.6185	467.3568	30.7604	114.8826	7.5613	212.4523	9.4234	1121.0947	49.7267	78.3784	2.9441	566.2661	21.2708	290.8306	12.3676	886.9034	37.7156
CP002027.1	gene	371713	373759	-	MMSYN1_0292		mRNA	peptidase_ S41 family	2046	15.2361	0.0850	50.4838	0.2818	15.4086	0.0870	50.7832	0.2867	86.4761	2.3519	153.8098	4.1832	50.6335	0.2843	153.8098	4.1832	102.2216	2.2337	1249.3563	274.2717	307.1086	67.4197	90.3671	4.6383	476.8602	24.4761	98.8299	1.8118	714.0238	13.0900	189.1970	6.4501	576.9662	19.6701
CP002027.1	gene	373783	375754	-	MMSYN1_0293		mRNA	putative liporotein	1971	6.9198	17.1862	22.9285	56.9454	10.8387	17.5799	35.7217	57.9393	29.0918	13.1147	51.7439	23.3263	29.3251	57.4424	51.7439	23.3263	40.5345	40.3843	372.3607	135.8828	91.5313	33.4018	62.9995	57.1745	332.4436	301.7057	67.1253	39.9934	484.9653	288.9433	130.1248	97.1679	396.8225	296.3188
CP002027.1	gene	375966	376233	+	MMSYN1_0294	rpsO	mRNA	ribosomal protein S15	267	814.5393	0.0000	2698.9271	0.0000	789.0037	1.3408	2600.3732	4.4190	1067.1011	0.0000	1897.9888	0.0000	2649.6502	2.2095	1897.9888	0.0000	2273.8195	1.1048	407.3745	3.0000	100.1381	0.7374	822.7266	0.7004	4341.4669	3.6958	53.3970	0.2921	385.7813	2.1106	876.1236	0.9925	2671.7853	3.0267
CP002027.1	gene	376292	376366	+	MMSYN1_0295		tRNA	tRNA-Gly	74	60.9865	0.0000	202.0751	0.0000	50.5270	1.2973	166.5254	4.2756	54.3784	0.0000	96.7196	0.0000	184.3002	2.1378	96.7196	0.0000	140.5099	1.0689	253.2838	3.1351	62.2606	0.7707	387.5135	0.8784	2044.8799	4.6351	22.6216	1.3649	163.4361	9.8608	410.1351	2.2432	1250.7288	6.8409
CP002027.1	gene	376463	377108	+	MMSYN1_0296		mRNA	conserved hypothetical protein	645	5.6620	0.2667	18.7607	0.8836	3.3938	0.0403	11.1852	0.1329	7.1984	0.5473	12.8035	0.9734	14.9730	0.5082	12.8035	0.9734	13.8882	0.7408	210.6574	15.8140	51.7824	3.8873	168.5705	4.0930	889.5342	21.5986	62.9426	1.3752	454.7463	9.9355	231.5132	5.4682	706.0117	16.6756
CP002027.1	gene	377126	378989	-	MMSYN1_0297	infB	mRNA	translation initiation factor IF-2	1863	337.6731	1.0263	1118.8596	3.4006	356.2550	1.2550	1174.1337	4.1361	876.8497	3.7568	1559.6000	6.6821	1146.4966	3.7683	1559.6000	6.6821	1353.0483	5.2252	4669.2748	29.7268	1147.7705	7.3072	91.0172	0.3731	480.2909	1.9686	218.5223	0.0918	1578.7741	0.6631	309.5395	0.4648	943.9569	1.4176
CP002027.1	gene	379010	379310	-	MMSYN1_0298		mRNA	ribosomal protein L7A family	300	3.9700	0.0000	13.1544	0.0000	3.0933	0.0000	10.1949	0.0000	265.3367	0.0000	471.9384	0.0000	11.6746	0.0000	471.9384	0.0000	241.8065	0.0000	8621.5200	21.4533	2119.2855	5.2735	73.8467	0.0000	389.6834	0.0000	21.8467	0.0000	157.8372	0.0000	95.6933	0.0000	291.8219	0.0000
CP002027.1	gene	379296	379578	-	MMSYN1_0299		mRNA	conserved hypothetical protein	282	0.9681	0.0000	3.2077	0.0000	2.4184	0.0355	7.9706	0.1169	55.5532	0.0000	98.8091	0.0000	5.5892	0.0584	98.8091	0.0000	52.1991	0.0292	7456.1489	17.2660	1832.8216	4.2442	41.0709	0.0000	216.7282	0.0000	38.6773	0.0000	279.4348	0.0000	79.7482	0.0000	243.1964	0.0000
CP002027.1	gene	379558	381313	-	MMSYN1_0300	nusA	mRNA	transcription elongation factor NusA	1755	72.7795	0.0160	241.1505	0.0529	81.5117	0.2365	268.6436	0.7793	366.0575	0.4980	651.0846	0.8858	254.8970	0.4161	651.0846	0.8858	452.9908	0.6509	19119.9390	4.5162	4699.9380	1.1102	56.1031	0.0000	296.0521	0.0000	34.4251	0.0000	248.7134	0.0000	90.5282	0.0000	276.0706	0.0000
CP002027.1	gene	381321	381816	-	MMSYN1_0301		mRNA	conserved hypothetical protein	495	5.3798	0.9051	17.8256	2.9988	19.5717	3.3960	64.5038	11.1923	193.9939	1.3455	345.0454	2.3931	41.1647	7.0956	345.0454	2.3931	193.1051	4.7443	23781.9475	1.1515	5845.9224	0.2831	77.0505	0.0000	406.5898	0.0000	15.9253	0.1798	115.0564	1.2990	92.9758	0.1798	283.5345	0.5483
CP002027.1	gene	381928	382579	-	MMSYN1_0302		mRNA	nitroreductase family protein	651	33.8111	0.0000	112.0309	0.0000	49.4916	0.0000	163.1127	0.0000	131.3779	0.9155	233.6740	1.6284	137.5718	0.0000	233.6740	1.6284	185.6229	0.8142	1151.5499	2.9708	283.0664	0.7303	97.7573	0.3641	515.8580	1.9211	106.5914	0.0000	770.0988	0.0000	204.3487	0.3641	623.1722	1.1102
CP002027.1	gene	382591	387040	-	MMSYN1_0303	polC	mRNA	DNA polymerase III_ alpha subunit_ Gram-positive type	4449	36.4626	0.0679	120.8166	0.2249	39.5057	0.9150	130.2017	3.0157	120.3250	0.8251	214.0149	1.4676	125.5091	1.6203	214.0149	1.4676	169.7620	1.5440	1742.3288	9.7559	428.2878	2.3981	40.4657	0.7512	213.5346	3.9639	42.0297	0.2753	303.6549	1.9893	82.4954	1.0265	251.5741	3.1304
CP002027.1	gene	387048	388077	-	MMSYN1_0304	cdsA	mRNA	phosphatidate cytidylyltransferase	1029	4.4140	1.0204	14.6255	3.3811	6.6229	0.0000	21.8277	0.0000	26.3469	0.4354	46.8617	0.7744	18.2266	1.6905	46.8617	0.7744	32.5441	1.2325	335.5705	18.4937	82.4877	4.5460	55.1594	1.9145	291.0719	10.1026	10.9096	0.5889	78.8195	4.2548	66.0690	2.5034	201.4809	7.6343
CP002027.1	gene	388275	389352	-	MMSYN1_0305		mRNA	peptidase_ M24 family	1077	230.2191	2.0474	762.8172	6.7838	223.6100	0.7577	736.9667	2.4971	446.9136	2.7289	794.8985	4.8537	749.8920	4.6404	794.8985	4.8537	772.3952	4.7471	1199.1430	6.8487	294.7655	1.6835	262.2173	1.6091	1383.7010	8.4911	561.9062	1.7957	4059.6456	12.9737	824.1235	3.4048	2513.2082	10.3832
CP002027.1	gene	389505	390282	-	MMSYN1_0306		mRNA	hypothetical protein	777	242.3912	14.3951	803.1488	47.6973	198.2523	11.6268	653.3934	38.3191	229.2111	12.6486	407.6840	22.4974	728.2711	43.0082	407.6840	22.4974	567.9775	32.7528	761.1647	542.8082	187.1045	133.4296	15.9022	3.0914	83.9147	16.3130	27.5006	10.4826	198.6859	75.7346	43.4028	13.5740	132.3592	41.3946
CP002027.1	gene	390557	390911	+	MMSYN1_0307		mRNA	integrase core domain protein	354	21.3192	0.0000	70.6399	0.0000	26.4802	0.2825	87.2727	0.9310	90.6215	4.7345	161.1830	8.4209	78.9563	0.4655	161.1830	8.4209	120.0696	4.4432	712.0198	0.9520	175.0240	0.2340	1.8446	0.0000	9.7340	0.0000	14.8983	0.0000	107.6369	0.0000	16.7429	0.0000	51.0585	0.0000
CP002027.1	gene	391002	392013	+	MMSYN1_0308	trpS	mRNA	tryptophan--tRNA ligase	1011	5.1800	0.2097	17.1637	0.6948	5.4946	0.1662	18.1088	0.5477	39.1592	0.8902	69.6502	1.5834	17.6362	0.6212	69.6502	1.5834	43.6432	1.1023	302.2868	7.4372	74.3062	1.8282	48.2908	0.4115	254.8270	2.1713	92.2305	0.0514	666.3443	0.3716	140.5213	0.4629	428.5270	1.4117
CP002027.1	gene	392041	392911	-	MMSYN1_0309		mRNA	conserved hypothetical protein	870	2.6816	0.0000	8.8854	0.0000	2.7460	0.0000	9.0501	0.0000	29.3115	0.0000	52.1346	0.0000	8.9677	0.0000	52.1346	0.0000	30.5512	0.0000	154.4299	2.3287	37.9609	0.5724	50.1034	0.4552	264.3922	2.4019	24.9310	1.5793	180.1211	11.4102	75.0345	2.0345	228.8216	6.2043
CP002027.1	gene	393023	393824	+	MMSYN1_0310		mRNA	conserved hypothetical protein	801	0.4844	0.2397	1.6050	0.7942	4.4819	0.2072	14.7713	0.6830	4.7778	0.0000	8.4979	0.0000	8.1882	0.7386	8.4979	0.0000	8.3430	0.3693	13.6767	2.3121	3.3619	0.5683	4.3196	0.9226	22.7942	4.8685	13.9039	0.3845	100.4523	2.7781	18.2235	1.3071	55.5734	3.9861
CP002027.1	gene	393878	394955	-	MMSYN1_0311		mRNA	RmuC domain protein	1077	0.1838	0.0000	0.6092	0.0000	0.5571	0.0000	1.8361	0.0000	1.8366	0.0000	3.2666	0.0000	1.2226	0.0000	3.2666	0.0000	2.2446	0.0000	11.2470	0.9545	2.7647	0.2346	29.0576	0.7084	153.3346	3.7384	13.4104	0.0000	96.8871	0.0000	42.4680	0.7084	129.5083	2.1605
CP002027.1	gene	395170	397891	+	MMSYN1_0312		mRNA	conserved hypothetical protein	2721	12.1904	0.4381	40.3921	1.4515	15.0945	0.7163	49.7478	2.3607	28.4561	0.4414	50.6131	0.7851	45.0699	1.9061	50.6131	0.7851	47.8415	1.3456	502.6663	11.5141	123.5621	2.8303	41.8666	2.4447	220.9269	12.9004	21.2613	1.8637	153.6081	13.4645	63.1279	4.3083	192.5119	13.1385
CP002027.1	gene	398247	399522	+	MMSYN1_0313	trmFO2	mRNA	methylenetetrahydrofolate--tRNA-(uracil-5-)- methyltransferase trmFO 2	1275	1.8290	0.0000	6.0603	0.0000	0.9412	0.0000	3.1019	0.0000	4.0298	0.0925	7.1676	0.1646	4.5811	0.0000	7.1676	0.1646	5.8743	0.0823	19.2635	1.8141	4.7352	0.4459	11.4110	1.0894	60.2149	5.7487	9.2878	0.0298	67.1026	0.2153	20.6988	1.1192	63.1222	3.4131
CP002027.1	gene	399626	400361	+	MMSYN1_0314		mRNA	putative membrane protein	735	400.7932	0.6789	1328.0042	2.2495	357.1374	0.2884	1177.0420	0.9506	530.3891	0.8680	943.3713	1.5439	1252.5231	1.6001	943.3713	1.5439	1097.9472	1.5720	2700.9619	4.7211	663.9327	1.1605	220.9878	0.2857	1166.1359	1.5077	99.3088	0.8068	717.4840	5.8290	320.2966	1.0925	976.7614	3.3317
CP002027.1	gene	400482	400635	+	MMSYN1_0315		mRNA	conserved hypothetical protein	153	1.9608	0.0000	6.4969	0.0000	8.2092	0.0000	27.0555	0.0000	29.4967	0.0000	52.4641	0.0000	16.7762	0.0000	52.4641	0.0000	34.6201	0.0000	5829.8497	15.4967	1433.0554	3.8093	63.9608	0.9673	337.5163	5.1045	9.9346	0.0065	71.7755	0.0472	73.8954	0.9739	225.3480	2.9698
CP002027.1	gene	400693	402664	+	MMSYN1_0316	tkt	mRNA	transketolase	1971	131.2851	2.9264	435.0054	9.6966	140.6007	1.4196	463.3873	4.6786	358.2958	2.6007	637.2792	4.6257	449.1964	7.1876	637.2792	4.6257	543.2378	5.9067	6862.6007	24.0046	1686.9195	5.9006	77.1344	0.4267	407.0327	2.2516	64.1755	0.0000	463.6538	0.0000	141.3100	0.4267	430.9323	1.3012
CP002027.1	gene	402679	402925	+	MMSYN1_0317		mRNA	conserved hypothetical protein	246	236.1626	1.2033	782.5106	3.9869	224.0772	0.0000	738.5066	0.0000	520.1260	0.8130	925.1169	1.4460	760.5086	1.9935	925.1169	1.4460	842.8128	1.7198	3858.7927	22.1341	948.5431	5.4409	140.3211	0.9146	740.4642	4.8265	187.1260	0.0000	1351.9432	0.0000	327.4472	0.9146	998.5674	2.7892
CP002027.1	gene	402992	404537	+	MMSYN1_0318		mRNA	conserved hypothetical protein	1545	1.1968	0.0000	3.9654	0.0000	0.6693	0.0000	2.2057	0.0000	1.7210	0.0000	3.0611	0.0000	3.0856	0.0000	3.0611	0.0000	3.0733	0.0000	95.8498	12.8110	23.5612	3.1491	10.2615	2.8660	54.1491	15.1238	9.6524	0.0000	69.7366	0.0000	19.9139	2.8660	60.7285	8.7401
CP002027.1	gene	404626	407524	+	MMSYN1_0319		mRNA	putative liporotein	2898	40.0245	0.6884	132.6188	2.2810	46.4627	0.4790	153.1304	1.5785	128.3734	1.0735	228.3300	1.9094	142.8746	1.9298	228.3300	1.9094	185.6023	1.9196	1345.9141	13.7101	330.8438	3.3701	51.2798	1.4455	270.5999	7.6277	42.3785	0.0000	306.1754	0.0000	93.6584	1.4455	285.6162	4.4081
CP002027.1	gene	407531	408329	+	MMSYN1_0320		mRNA	triacylglycerol lipase	798	0.7569	0.0000	2.5079	0.0000	1.2707	0.0000	4.1879	0.0000	4.6391	0.0000	8.2513	0.0000	3.3479	0.0000	8.2513	0.0000	5.7996	0.0000	1111.0902	25.2043	273.1209	6.1955	83.7130	0.7130	441.7474	3.7626	65.7619	0.0000	475.1149	0.0000	149.4749	0.7130	455.8317	2.1744
CP002027.1	gene	408481	408910	+	MMSYN1_0321		pseudo	PSEUDOGENE - putative liporotein	429	2093.8089	2.2844	6937.7098	7.5692	1967.7296	0.5781	6485.1800	1.9052	5669.1072	8.0862	10083.3009	14.3825	6711.4449	4.7372	10083.3009	14.3825	8397.3729	9.5599	2070.3963	44.5198	508.9312	10.9436	194.6503	0.6970	1027.1554	3.6779	95.5991	0.4685	690.6817	3.3850	290.2494	1.1655	885.1310	3.5543
CP002027.1	gene	409234	410692	+	MMSYN1_0322		mRNA	divergent AAA domain family	1458	19.3512	0.0000	64.1189	0.0000	18.2929	0.4486	60.2890	1.4783	127.6907	3.5267	227.1157	6.2728	62.2040	0.7392	227.1157	6.2728	144.6599	3.5060	1345.0274	165.7723	330.6258	40.7491	24.4492	6.8957	129.0168	36.3883	15.9760	9.9897	115.4230	72.1734	40.4252	16.8855	123.2789	51.4931
CP002027.1	gene	410709	412203	-	MMSYN1_0323		mRNA	putative liporotein	1494	0.7282	0.3340	2.4130	1.1067	0.8307	0.2771	2.7376	0.9133	6.2691	2.5147	11.1504	4.4728	2.5753	1.0100	11.1504	4.4728	6.8629	2.7414	94.6740	19.4371	23.2721	4.7779	12.2738	1.8066	64.7677	9.5331	18.3059	2.6908	132.2559	19.4402	30.5797	4.4973	93.2543	13.7148
